id,word,pronunciation,chinese_meaning,example_1_en,example_1_zh,example_2_en,example_2_zh,category,difficulty,review_count,last_review_date
398,resilient conductive gasket,/rɪˈzɪljənt kənˈdəktɪv ˈgæskət/,彈性導電墊片,"The term ""resilient conductive gasket"" identifies a special consideration in the bonding design.",「彈性導電墊片」在接合設計中需要特別注意。,"The handbook discusses ""resilient conductive gasket"" in its special bonding guidance.",本手冊將「彈性導電墊片」列為特殊接合考量。,Special Applications,4,0,
399,threat frequency,/θrɛt ˈfrikwənsi/,威脅頻率,"The term ""threat frequency"" identifies a special consideration in the bonding design.",「威脅頻率」在接合設計中需要特別注意。,"The handbook discusses ""threat frequency"" in its special bonding guidance.",本手冊將「威脅頻率」列為特殊接合考量。,Special Applications,4,0,
400,emission frequency,/ɪˈmɪʃən ˈfrikwənsi/,發射頻率,"The term ""emission frequency"" identifies a special consideration in the bonding design.",「發射頻率」在接合設計中需要特別注意。,"The handbook discusses ""emission frequency"" in its special bonding guidance.",本手冊將「發射頻率」列為特殊接合考量。,Special Applications,4,0,
401,environmental seal,/ɪnˌvaɪrənˈmɛnəl sil/,環境密封,"The term ""environmental seal"" identifies a special consideration in the bonding design.",「環境密封」在接合設計中需要特別注意。,"The handbook discusses ""environmental seal"" in its special bonding guidance.",本手冊將「環境密封」列為特殊接合考量。,Special Applications,4,0,
402,compression-deflection capability,/kəmˈprɛʃən dɪˈflɛkʃən ˌkeɪpəˈbɪləti/,壓縮變形能力,"The term ""compression-deflection capability"" identifies a special consideration in the bonding design.",「壓縮變形能力」在接合設計中需要特別注意。,"The handbook discusses ""compression-deflection capability"" in its special bonding guidance.",本手冊將「壓縮變形能力」列為特殊接合考量。,Special Applications,4,0,
403,knitted wire mesh gasket,/ˈnɪtɪd waɪər mɛʃ ˈgæskət/,針織金屬網墊片,"The term ""knitted wire mesh gasket"" identifies a special consideration in the bonding design.",「針織金屬網墊片」在接合設計中需要特別注意。,"The handbook discusses ""knitted wire mesh gasket"" in its special bonding guidance.",本手冊將「針織金屬網墊片」列為特殊接合考量。,Special Applications,4,0,
404,elastomeric gasket,/ɪˌlæstəˈmɛrɪk ˈgæskət/,彈性體墊片,"The term ""elastomeric gasket"" identifies a special consideration in the bonding design.",「彈性體墊片」在接合設計中需要特別注意。,"The handbook discusses ""elastomeric gasket"" in its special bonding guidance.",本手冊將「彈性體墊片」列為特殊接合考量。,Special Applications,4,0,
405,removable cover plate,/rɪˈmuvəbəl ˈkəvər pleɪt/,可拆式蓋板,"The term ""removable cover plate"" identifies a special consideration in the bonding design.",「可拆式蓋板」在接合設計中需要特別注意。,"The handbook discusses ""removable cover plate"" in its special bonding guidance.",本手冊將「可拆式蓋板」列為特殊接合考量。,Special Applications,4,0,
406,connector shell,/kəˈnɛktər ʃɛl/,連接器外殼,"The term ""connector shell"" identifies a special consideration in the bonding design.",「連接器外殼」在接合設計中需要特別注意。,"The handbook discusses ""connector shell"" in its special bonding guidance.",本手冊將「連接器外殼」列為特殊接合考量。,Special Applications,4,0,
407,connector flange,/kəˈnɛktər flænʤ/,連接器凸緣,"The term ""connector flange"" identifies a special consideration in the bonding design.",「連接器凸緣」在接合設計中需要特別注意。,"The handbook discusses ""connector flange"" in its special bonding guidance.",本手冊將「連接器凸緣」列為特殊接合考量。,Special Applications,4,0,
408,fluid flow,/fluɪd floʊ/,流體流動,"The term ""fluid flow"" identifies a special consideration in the bonding design.",「流體流動」在接合設計中需要特別注意。,"The handbook discusses ""fluid flow"" in its special bonding guidance.",本手冊將「流體流動」列為特殊接合考量。,Special Applications,4,0,
409,nonconductive fluid,/ˌnɑːnkənˈdʌktɪv fluɪd/,非導電流體,"The term ""nonconductive fluid"" identifies a special consideration in the bonding design.",「非導電流體」在接合設計中需要特別注意。,"The handbook discusses ""nonconductive fluid"" in its special bonding guidance.",本手冊將「非導電流體」列為特殊接合考量。,Special Applications,4,0,
410,conductive pipe,/kənˈdəktɪv paɪp/,導電管路,"The term ""conductive pipe"" identifies a special consideration in the bonding design.",「導電管路」在接合設計中需要特別注意。,"The handbook discusses ""conductive pipe"" in its special bonding guidance.",本手冊將「導電管路」列為特殊接合考量。,Special Applications,4,0,
411,nonmetallic tubing,/ˌnɑːnməˈtælɪk ˈtubɪŋ/,非金屬管路,"The term ""nonmetallic tubing"" identifies a special consideration in the bonding design.",「非金屬管路」在接合設計中需要特別注意。,"The handbook discusses ""nonmetallic tubing"" in its special bonding guidance.",本手冊將「非金屬管路」列為特殊接合考量。,Special Applications,4,0,
412,plain bonding clamp,/pleɪn ˈbɑndɪŋ klæmp/,無襯墊接合夾具,"The term ""plain bonding clamp"" identifies a special consideration in the bonding design.",「無襯墊接合夾具」在接合設計中需要特別注意。,"The handbook discusses ""plain bonding clamp"" in its special bonding guidance.",本手冊將「無襯墊接合夾具」列為特殊接合考量。,Special Applications,4,0,
413,cushion clamp,/ˈkʊʃən klæmp/,緩衝夾具,"The term ""cushion clamp"" identifies a special consideration in the bonding design.",「緩衝夾具」在接合設計中需要特別注意。,"The handbook discusses ""cushion clamp"" in its special bonding guidance.",本手冊將「緩衝夾具」列為特殊接合考量。,Special Applications,4,0,
414,phosphor-bronze finger,/ˈfɑsˌfɔr brɑnz ˈfɪŋgər/,磷青銅接觸片,"The term ""phosphor-bronze finger"" identifies a special consideration in the bonding design.",「磷青銅接觸片」在接合設計中需要特別注意。,"The handbook discusses ""phosphor-bronze finger"" in its special bonding guidance.",本手冊將「磷青銅接觸片」列為特殊接合考量。,Special Applications,4,0,
415,alternate electrical path,/ˈɔltərˌneɪt ɪˈlɛktrɪkəl pæθ/,替代電氣路徑,"The term ""alternate electrical path"" identifies a special consideration in the bonding design.",「替代電氣路徑」在接合設計中需要特別注意。,"The handbook discusses ""alternate electrical path"" in its special bonding guidance.",本手冊將「替代電氣路徑」列為特殊接合考量。,Special Applications,4,0,
416,tray-to-tray bond,/treɪ tɪ treɪ bɑnd/,托盤間接合,"The term ""tray-to-tray bond"" identifies a special consideration in the bonding design.",「托盤間接合」在接合設計中需要特別注意。,"The handbook discusses ""tray-to-tray bond"" in its special bonding guidance.",本手冊將「托盤間接合」列為特殊接合考量。,Special Applications,4,0,
417,continuous path,/kənˈtɪnjuəs pæθ/,連續路徑,"The term ""continuous path"" identifies a special consideration in the bonding design.",「連續路徑」在接合設計中需要特別注意。,"The handbook discusses ""continuous path"" in its special bonding guidance.",本手冊將「連續路徑」列為特殊接合考量。,Special Applications,4,0,
418,graphite epoxy,/ˈgræˌfaɪt ɪˈpɑksi/,石墨環氧樹脂,"The term ""graphite epoxy"" identifies a special consideration in the bonding design.",「石墨環氧樹脂」在接合設計中需要特別注意。,"The handbook discusses ""graphite epoxy"" in its special bonding guidance.",本手冊將「石墨環氧樹脂」列為特殊接合考量。,Special Applications,4,0,
419,graphite filament reinforced plastic,/ˈgræˌfaɪt ˈfɪləmənt ˌriɪnˈfɔrst ˈplæstɪk/,石墨纖維強化塑膠,"The term ""graphite filament reinforced plastic"" identifies a special consideration in the bonding design.",「石墨纖維強化塑膠」在接合設計中需要特別注意。,"The handbook discusses ""graphite filament reinforced plastic"" in its special bonding guidance.",本手冊將「石墨纖維強化塑膠」列為特殊接合考量。,Special Applications,4,0,
420,lightning strike zone,/ˈlaɪtnɪŋ straɪk zoʊn/,雷擊區域,"The term ""lightning strike zone"" identifies a special consideration in the bonding design.",「雷擊區域」在接合設計中需要特別注意。,"The handbook discusses ""lightning strike zone"" in its special bonding guidance.",本手冊將「雷擊區域」列為特殊接合考量。,Special Applications,4,0,
421,metallic pathway,/məˈtælɪk ˈpæθˌweɪ/,金屬導電路徑,"The term ""metallic pathway"" identifies a special consideration in the bonding design.",「金屬導電路徑」在接合設計中需要特別注意。,"The handbook discusses ""metallic pathway"" in its special bonding guidance.",本手冊將「金屬導電路徑」列為特殊接合考量。,Special Applications,4,0,
422,conductive adhesive,/kənˈdəktɪv əˈdhisɪv/,導電膠黏劑,"The term ""conductive adhesive"" identifies a special consideration in the bonding design.",「導電膠黏劑」在接合設計中需要特別注意。,"The handbook discusses ""conductive adhesive"" in its special bonding guidance.",本手冊將「導電膠黏劑」列為特殊接合考量。,Special Applications,4,0,
423,conductive metal strip,/kənˈdəktɪv ˈmɛtəl strɪp/,導電金屬帶,"The term ""conductive metal strip"" identifies a special consideration in the bonding design.",「導電金屬帶」在接合設計中需要特別注意。,"The handbook discusses ""conductive metal strip"" in its special bonding guidance.",本手冊將「導電金屬帶」列為特殊接合考量。,Special Applications,4,0,
424,honeycomb panel,/ˈhəniˌkoʊm ˈpænəl/,蜂巢板,"The term ""honeycomb panel"" identifies a special consideration in the bonding design.",「蜂巢板」在接合設計中需要特別注意。,"The handbook discusses ""honeycomb panel"" in its special bonding guidance.",本手冊將「蜂巢板」列為特殊接合考量。,Special Applications,4,0,
425,facility ground,/fəˈsɪlɪti graʊnd/,設施接地,"The term ""facility ground"" identifies a special consideration in the bonding design.",「設施接地」在接合設計中需要特別注意。,"The handbook discusses ""facility ground"" in its special bonding guidance.",本手冊將「設施接地」列為特殊接合考量。,Special Applications,4,0,
