id,word,pronunciation,chinese_meaning,example_1_en,example_1_zh,example_2_en,example_2_zh,category,difficulty,review_count,last_review_date
15,return path,/rɪˈtɝːn pæθ/,回流路徑,High-frequency current follows the lowest impedance return path.,高頻電流會沿著最低阻抗回流路徑流動。,An uncontrolled return path may cause Electromagnetic Compatibility (EMC) problems.,未受控的回流路徑可能造成 Electromagnetic Compatibility (EMC) 問題。,Grounding / Bonding / Shielding,4,1,2026-06-17
16,low-impedance path,/loʊ ɪmˈpiː.dəns pæθ/,低阻抗路徑,Bonding straps should provide a low-impedance path.,搭接編織帶應提供低阻抗路徑。,A long wire is not a low-impedance path at high frequency.,長導線在高頻下不是低阻抗路徑。,Grounding / Bonding / Shielding,4,1,2026-06-17
18,ground loop,/ɡraʊnd luːp/,地迴路,A ground loop can introduce noise into sensor signals.,地迴路可能把雜訊導入感測器訊號。,We need to avoid large uncontrolled ground loops.,我們需要避免大型且未受控的地迴路。,Grounding / Bonding / Shielding,4,1,2026-06-17
19,controlled point,/kənˈtroʊld pɔɪnt/,受控連接點,Power return may be connected to chassis at a controlled point.,電源回流可能需要在受控點連接到機殼地。,A controlled point helps manage return current flow.,受控連接點有助於管理回流電流。,Grounding / Bonding / Shielding,4,1,2026-06-17
20,multi-point bonding,/ˈmʌl.ti pɔɪnt ˈbɑːn.dɪŋ/,多點搭接,Multi-point bonding is often preferred for high-frequency Electromagnetic Compatibility (EMC) control.,高頻 Electromagnetic Compatibility (EMC) 控制通常偏好多點搭接。,The rings may require multi-point bonding around the circumference.,航電環可能需要沿圓周做多點搭接。,Grounding / Bonding / Shielding,4,1,2026-06-17
30,bonding strap,/ˈbɑːn.dɪŋ stræp/,搭接編織帶；接地編織帶,A bonding strap should be short and wide.,搭接編織帶應該短而寬。,Long bonding straps are ineffective at high frequency.,過長的搭接編織帶在高頻下效果不佳。,Grounding / Bonding / Shielding,4,1,2026-06-17
31,bonding hub,/ˈbɑːn.dɪŋ hʌb/,搭接中心點；接地匯集點,A central bonding hub may connect the three panels together.,中央搭接點可將三片板連接在一起。,The consultant should review whether a bonding hub is appropriate.,顧問應審查搭接中心點是否合適。,Grounding / Bonding / Shielding,4,1,2026-06-17
40,Faraday cage,/ˈfær.ə.deɪ keɪdʒ/,法拉第籠,A true Faraday cage requires a continuous conductive enclosure.,真正的法拉第籠需要連續的導電外殼。,We need to ask whether a full Faraday cage is required.,我們需要詢問是否需要完整法拉第籠。,Grounding / Bonding / Shielding,4,1,2026-06-17
57,chassis ground,/ˈʃæs.i ɡraʊnd/,機殼地,Chassis ground is used as a bonding reference.,機殼地用作搭接參考。,"In our design, there is no natural chassis ground.",在我們的設計中，沒有天然機殼地。,Grounding / Bonding / Shielding,3,0,
13,conductive chassis,/kənˈdʌk.tɪv ˈʃæs.i/,導電機殼；導電底盤,The avionics ring does not have a conductive chassis.,航電環沒有導電機殼。,"Without a conductive chassis, shield termination becomes more difficult.",沒有導電機殼時，屏蔽端接會變得更困難。,Composite Structure / Conductive Hardware,4,1,2026-06-17
21,non-conductive,/ˌnɑːn kənˈdʌk.tɪv/,不導電的,The avionics ring is made of non-conductive composite material.,航電環是由不導電的複合材質製成。,Non-conductive structures require additional bonding design.,不導電結構需要額外的搭接設計。,Composite Structure / Conductive Hardware,3,1,2026-06-17
22,composite material,/kəmˈpɑː.zɪt məˈtɪr.i.əl/,複合材質,Composite material is lightweight but may not provide conductivity.,複合材質很輕，但可能不具導電性。,The grounding design must consider the composite material interface.,接地設計必須考慮複合材質介面。,Composite Structure / Conductive Hardware,3,1,2026-06-17
24,mounting panel,/ˈmaʊn.tɪŋ ˈpæn.əl/,安裝板,The subsystems are mounted on vertical composite mounting panels.,子系統安裝在垂直複合材質安裝板上。,Each mounting panel may need a local ground plane.,每片安裝板可能需要局部接地平面。,Composite Structure / Conductive Hardware,2,0,
26,metallic liner,/məˈtæl.ɪk ˈlaɪ.nɚ/,金屬襯層,A metallic liner can improve shielding effectiveness.,金屬襯層可以改善屏蔽效果。,We need to ask whether a metallic liner is necessary.,我們需要詢問是否有必要使用金屬襯層。,Composite Structure / Conductive Hardware,4,1,2026-06-17
27,conductive foil,/kənˈdʌk.tɪv fɔɪl/,導電箔,Conductive foil may be applied to the composite panel.,導電箔可以貼在複合板上。,The seams of conductive foil must be electrically continuous.,導電箔的接縫必須保持電氣連續。,Composite Structure / Conductive Hardware,4,1,2026-06-17
28,copper foil,/ˈkɑː.pɚ fɔɪl/,銅箔,Copper foil can create a local shielding surface.,銅箔可以建立局部屏蔽面。,Copper foil must be bonded to the main grounding network.,銅箔必須搭接到主接地網路。,Composite Structure / Conductive Hardware,3,0,
29,copper bar,/ˈkɑː.pɚ bɑːr/,銅排,A copper bar can serve as a low-impedance bonding bus.,銅排可以作為低阻抗搭接匯流排。,Subsystem enclosures can be bonded to the copper bar.,子系統外殼可以搭接到銅排。,Composite Structure / Conductive Hardware,3,1,2026-06-17
32,conductive mesh,/kənˈdʌk.tɪv meʃ/,導電網,Conductive mesh can be embedded in composite structures.,導電網可以嵌入複合材質結構中。,Conductive mesh improves shielding continuity.,導電網可以改善屏蔽連續性。,Composite Structure / Conductive Hardware,4,1,2026-06-17
33,conductive tape,/kənˈdʌk.tɪv teɪp/,導電膠帶,Conductive tape may be used to bridge seams.,導電膠帶可用來跨接接縫。,The adhesive must maintain electrical conductivity.,膠層必須維持電氣導通性。,Composite Structure / Conductive Hardware,3,0,
34,seam,/siːm/,接縫,Gaps and seams can reduce shielding effectiveness.,縫隙與接縫會降低屏蔽效果。,Each seam should be bonded or overlapped properly.,每個接縫都應適當搭接或重疊。,Composite Structure / Conductive Hardware,3,1,2026-06-17
35,gap,/ɡæp/,縫隙；間隙,Small gaps can become leakage paths for RF energy.,小縫隙可能成為 RF 能量洩漏路徑。,We should minimize gaps in the shielding structure.,我們應盡量減少屏蔽結構中的縫隙。,Composite Structure / Conductive Hardware,2,0,
36,fastener,/ˈfæs.ən.ɚ/,緊固件；螺絲固定件,Fasteners can be used as bonding points if properly treated.,若處理得當，緊固件可作為搭接點。,Paint or coating under fasteners may increase resistance.,緊固件下方的油漆或塗層可能增加電阻。,Composite Structure / Conductive Hardware,3,1,2026-06-17
37,bonding stud,/ˈbɑːn.dɪŋ stʌd/,搭接螺柱；接地柱,Each panel may need dedicated bonding studs.,每片板可能需要專用搭接螺柱。,Bonding studs should be inspected during integration.,搭接螺柱應在整合期間檢查。,Composite Structure / Conductive Hardware,4,1,2026-06-17
38,star washer,/stɑːr ˈwɑː.ʃɚ/,星形墊片,A star washer helps break through surface coating.,星形墊片有助於穿透表面塗層。,Star washers can improve electrical bonding at fasteners.,星形墊片可改善緊固點的電氣搭接。,Composite Structure / Conductive Hardware,3,0,
39,conductive insert,/kənˈdʌk.tɪv ˈɪn.sɝːt/,導電嵌件,Conductive inserts may be installed in composite panels.,導電嵌件可安裝於複合板中。,The insert must be connected to the bonding network.,嵌件必須連接到搭接網路。,Composite Structure / Conductive Hardware,4,1,2026-06-17
41,harness,/ˈhɑːr.nəs/,線束,The avionics harnesses are shielded.,航電線束已有屏蔽。,Harness routing is critical for Electromagnetic Compatibility (EMC) performance.,線束佈線對 Electromagnetic Compatibility (EMC) 性能很關鍵。,Harness / Connector / Cable Shielding,2,0,
42,connector,/kəˈnek.tɚ/,連接器,Each connector should have a defined shield termination method.,每個連接器都應有明確的屏蔽端接方式。,Connector backshell bonding must be reviewed.,連接器後殼搭接必須審查。,Harness / Connector / Cable Shielding,2,0,
43,backshell,/ˈbæk.ʃel/,連接器後殼,A metal backshell supports 360-degree shield termination.,金屬後殼可支援 360 度屏蔽端接。,The backshell should be bonded to the local reference plane.,後殼應搭接到局部參考平面。,Harness / Connector / Cable Shielding,4,1,2026-06-17
44,cable shield,/ˈkeɪ.bəl ʃiːld/,線纜屏蔽層,The cable shield must not be left floating.,線纜屏蔽層不應懸空。,Cable shields should be terminated consistently across the system.,線纜屏蔽層應在系統中一致地端接。,Harness / Connector / Cable Shielding,3,1,2026-06-17
45,shield termination,/ʃiːld ˌtɝː.məˈneɪ.ʃən/,屏蔽端接,Poor shield termination reduces shielding effectiveness.,不良的屏蔽端接會降低屏蔽效果。,We need to define shield termination rules for each cable type.,我們需要為每種線纜定義屏蔽端接規則。,Harness / Connector / Cable Shielding,4,1,2026-06-17
46,360-degree termination,/ˌθriː ˈsɪk.sti dɪˈɡriː ˌtɝː.məˈneɪ.ʃən/,360 度端接,360-degree termination is preferred for high-frequency shielding.,高頻屏蔽通常偏好 360 度端接。,Pigtail termination is less effective than 360-degree termination.,豬尾線端接不如 360 度端接有效。,Harness / Connector / Cable Shielding,4,1,2026-06-17
47,pigtail,/ˈpɪɡ.teɪl/,豬尾線；屏蔽引出線,A long pigtail increases inductance.,過長的豬尾線會增加電感。,We should avoid pigtails for high-frequency shield termination.,高頻屏蔽端接應避免使用豬尾線。,Harness / Connector / Cable Shielding,4,1,2026-06-17
53,inter-ring harness,/ˌɪn.tɚ rɪŋ ˈhɑːr.nəs/,環間線束,The inter-ring harness connects A1 and A4.,環間線束連接 A1 與 A4。,Inter-ring harness shields should be terminated at both ends if the reference is well controlled.,若參考面受控良好，環間線束屏蔽可在兩端端接。,Harness / Connector / Cable Shielding,4,1,2026-06-17
54,feedthrough,/ˈfiːd.θruː/,穿艙；穿牆介面,Antenna feedthroughs should be bonded to the RF reference.,天線穿艙介面應搭接到 RF 參考。,Power feedthroughs may require filtering.,電源穿艙介面可能需要濾波。,Harness / Connector / Cable Shielding,4,1,2026-06-17
55,coax shield,/ˈkoʊ.æks ʃiːld/,同軸線屏蔽層,The coax shield should be bonded at the antenna interface.,同軸線屏蔽層應在天線介面搭接。,Poor coax shield bonding may cause RF leakage.,同軸屏蔽搭接不良可能造成 RF 洩漏。,Harness / Connector / Cable Shielding,4,1,2026-06-17
48,Ethernet,/ˈiː.θɚ.net/,乙太網路,Most subsystems communicate through Ethernet.,大多數子系統透過乙太網路通訊。,Shielded Ethernet cables need proper grounding rules.,屏蔽乙太網路線需要適當的接地規則。,Data / Communication Buses,2,0,
49,RS-422,/ˌɑːr es fɔːr ˈtwɛn.ti tuː/,RS-422 通訊介面,RS-422 is used for differential communication.,RS-422 用於差動通訊。,RS-422 cable shields should be handled carefully in a composite structure.,在複材結構中，RS-422 線纜屏蔽要謹慎處理。,Data / Communication Buses,3,1,2026-06-17
50,CAN bus,/kæn bʌs/,CAN 匯流排,CAN bus is widely used in embedded control systems.,CAN bus 廣泛用於嵌入式控制系統。,CAN bus routing should be separated from high-current power cables.,CAN bus 佈線應與大電流電源線分開。,Data / Communication Buses,2,0,
51,EtherCAN,/ˈiː.θɚ kæn/,EtherCAN 通訊,EtherCAN may be used for inter-subsystem communication.,EtherCAN 可用於子系統間通訊。,EtherCAN shielding should follow the overall bonding strategy.,EtherCAN 屏蔽應遵循整體搭接策略。,Data / Communication Buses,3,1,2026-06-17
56,power return,/ˈpaʊ.ɚ rɪˈtɝːn/,電源回流,Power return should not be confused with chassis bonding.,電源回流不應與機殼搭接混為一談。,High-current power return paths must be carefully controlled.,大電流電源回流路徑必須謹慎控制。,Power / Return Path / Filtering,4,1,2026-06-17
58,power electronics,/ˈpaʊ.ɚ iˌlekˈtrɑː.nɪks/,電力電子,Power electronics can generate strong EMI.,電力電子可能產生強 EMI。,Jet vane drivers should be isolated from sensitive DAQ systems.,JetVane 驅動器應與敏感 DAQ 系統隔離。,Power / Return Path / Filtering,3,1,2026-06-17
59,high-current load,/haɪ ˈkɝː.ənt loʊd/,大電流負載,Valve controllers and jet vane drivers are high-current loads.,閥門控制器與 JetVane 驅動器屬於大電流負載。,High-current loads should not share uncontrolled return paths with sensors.,大電流負載不應與感測器共用未受控回流路徑。,Power / Return Path / Filtering,4,1,2026-06-17
60,Electronic Power Distribution System (EPDS),/ˌiː piː diː ˈes/,電力分配系統,"The Electronic Power Distribution System (EPDS) distributes 48 V, 28 V, and 5 V power.",Electronic Power Distribution System (EPDS) 分配 48V、28V 與 5V 電源。,The Electronic Power Distribution System (EPDS) bonding point should be reviewed during Electromagnetic Compatibility (EMC) design.,Electronic Power Distribution System (EPDS) 的搭接點應在 Electromagnetic Compatibility (EMC) 設計中審查。,Power / Return Path / Filtering,3,1,2026-06-17
61,battery power system,/ˈbæt.ər.i ˈpaʊ.ɚ ˈsɪs.təm/,電池供電系統,The battery power system supplies high-current loads.,電池供電系統供電給大電流負載。,Battery return and chassis bonding must be clearly defined.,電池回流與機殼搭接必須明確定義。,Power / Return Path / Filtering,3,1,2026-06-17
62,feedthrough capacitor,/ˈfiːd.θruː kəˈpæs.ɪ.tɚ/,穿心電容,A feedthrough capacitor can reduce conducted noise at the interface.,穿心電容可降低介面處的傳導雜訊。,The consultant should advise whether feedthrough capacitors are needed.,顧問應建議是否需要穿心電容。,Power / Return Path / Filtering,4,1,2026-06-17
63,common-mode choke,/ˈkɑː.mən moʊd tʃoʊk/,共模扼流圈,A common-mode choke can suppress common-mode noise.,共模扼流圈可抑制共模雜訊。,Power and communication lines may require common-mode chokes.,電源與通訊線可能需要共模扼流圈。,Power / Return Path / Filtering,4,1,2026-06-17
64,transient suppression,/ˈtræn.zi.ənt səˈpreʃ.ən/,瞬態抑制,Transient suppression protects equipment from voltage spikes.,瞬態抑制可保護設備免受電壓尖峰影響。,Power entry points should include transient suppression devices.,電源入口應包含瞬態抑制元件。,Power / Return Path / Filtering,4,1,2026-06-17
65,DAQ,/ˌdiː eɪ ˈkjuː/,數據擷取系統,The DAQ system connects to multiple sensors.,DAQ 系統連接多種感測器。,DAQ wiring is sensitive to grounding and shielding errors.,DAQ 佈線對接地與屏蔽錯誤很敏感。,DAQ / Sensors,3,1,2026-06-17
52,sensor cable,/ˈsen.sɚ ˈkeɪ.bəl/,感測器線纜,Sensor cables are sensitive to conducted and radiated noise.,感測器線纜容易受到傳導與輻射雜訊影響。,Sensor cables should be routed away from power electronics.,感測器線纜應遠離電力電子設備。,DAQ / Sensors,3,1,2026-06-17
66,IEPE sensor,/ˌaɪ iː piː ˈiː ˈsen.sɚ/,IEPE 感測器,IEPE sensors require low-noise signal wiring.,IEPE 感測器需要低雜訊訊號佈線。,IEPE cable shields should be terminated according to the DAQ design.,IEPE 線纜屏蔽應依 DAQ 設計端接。,DAQ / Sensors,3,1,2026-06-17
67,strain gauge,/streɪn ɡeɪdʒ/,應變規,Strain gauge signals are very small and noise-sensitive.,應變規訊號很小，且對雜訊敏感。,Strain gauge wiring must be separated from high-current cables.,應變規線路必須與大電流線纜分開。,DAQ / Sensors,4,1,2026-06-17
68,bridge excitation,/brɪdʒ ˌek.saɪˈteɪ.ʃən/,橋式激勵,Strain gauges often require bridge excitation.,應變規通常需要橋式激勵。,Bridge excitation return should be carefully controlled.,橋式激勵回流應謹慎控制。,DAQ / Sensors,4,1,2026-06-17
69,sensor return,/ˈsen.sɚ rɪˈtɝːn/,感測器回流,Sensor return should be separated from noisy power return.,感測器回流應與高雜訊電源回流分開。,Uncontrolled sensor return may create measurement error.,未受控的感測器回流可能造成量測誤差。,DAQ / Sensors,4,1,2026-06-17
12,RF reference,/ˌɑːrˈef ˈref.ər.əns/,射頻參考,A metal chassis often acts as an RF reference.,金屬機殼通常可作為射頻參考。,We need to create an RF reference inside the composite structure.,我們需要在複材結構內建立射頻參考。,RF / Communication,4,1,2026-06-17
70,RF compatibility,/ˌɑːrˈef kəmˌpæt.əˈbɪl.ə.ti/,射頻相容性,RF compatibility is critical for communication modules.,RF 相容性對通訊模組非常關鍵。,"We need to verify RF compatibility between S-band, UHF, and C-band systems.",我們需要驗證 S-band、UHF 與 C-band 系統之間的 RF 相容性。,RF / Communication,4,1,2026-06-17
71,receiver desensitization,/rɪˈsiː.vɚ diːˌsen.sə.taɪˈzeɪ.ʃən/,接收機去敏化,Receiver desensitization can reduce communication range.,接收機去敏化會降低通訊距離。,Strong nearby transmitters may cause receiver desensitization.,附近強發射機可能造成接收機去敏化。,RF / Communication,5,1,2026-06-17
72,self-interference,/self ˌɪn.tɚˈfɪr.əns/,自我干擾,Multiple RF modules may create self-interference.,多個 RF 模組可能產生自我干擾。,RF self-interference should be tested during integration.,RF 自我干擾應在整合期間測試。,RF / Communication,4,1,2026-06-17
76,verification,/ˌver.ə.fəˈkeɪ.ʃən/,驗證,We need a verification plan for the bonding network.,我們需要一份搭接網路驗證計畫。,Verification should be performed before formal qualification.,驗證應在正式資格測試前執行。,Verification / Testing,3,0,
77,qualification,/ˌkwɑː.lə.fəˈkeɪ.ʃən/,資格測試；鑑定測試,Qualification testing confirms compliance with requirements.,資格測試確認是否符合規範要求。,We should reduce integration risks before qualification testing.,我們應在資格測試前降低整合風險。,Verification / Testing,3,1,2026-06-17
78,acceptance criteria,/əkˈsep.təns kraɪˈtɪr.i.ə/,驗收標準,The consultant should help define acceptance criteria.,顧問應協助定義驗收標準。,Bonding resistance limits should be part of the acceptance criteria.,搭接電阻限制應納入驗收標準。,Verification / Testing,4,1,2026-06-17
79,bonding resistance,/ˈbɑːn.dɪŋ rɪˈzɪs.təns/,搭接電阻,Bonding resistance should be measured at every critical interface.,每個關鍵介面都應量測搭接電阻。,Low DC bonding resistance does not guarantee good RF bonding.,低直流搭接電阻不保證良好的 RF 搭接。,Verification / Testing,4,1,2026-06-17
80,transfer impedance,/ˈtræns.fɚ ɪmˈpiː.dəns/,轉移阻抗,Transfer impedance is important for shield performance.,轉移阻抗對屏蔽性能很重要。,Cable shields with lower transfer impedance provide better protection.,轉移阻抗較低的線纜屏蔽可提供較好保護。,Verification / Testing,5,1,2026-06-17
81,pre-scan,/ˈpriː skæn/,預掃測試,A pre-scan can identify Electromagnetic Compatibility (EMC) issues before formal testing.,預掃可在正式測試前找出 Electromagnetic Compatibility (EMC) 問題。,We should perform pre-scan testing in an Electromagnetic Compatibility (EMC) chamber.,我們應在 Electromagnetic Compatibility (EMC) Chamber 內執行預掃測試。,Verification / Testing,3,0,
82,Electromagnetic Compatibility (EMC) chamber,/ˌiː.emˈsiː ˈtʃeɪm.bɚ/,Electromagnetic Compatibility (EMC) 測試艙；電波暗室,The integrated avionics system should be tested in an Electromagnetic Compatibility (EMC) chamber.,整合後的航電系統應在 Electromagnetic Compatibility (EMC) 測試艙中測試。,Chamber testing helps reveal radiated emission problems.,Chamber 測試有助於發現輻射發射問題。,Verification / Testing,3,0,
83,test plan,/test plæn/,測試計畫,We need a test plan for system-level Electromagnetic Compatibility (EMC) verification.,我們需要系統級 Electromagnetic Compatibility (EMC) 驗證測試計畫。,The test plan should include bonding checks and RF self-compatibility tests.,測試計畫應包含搭接檢查與 RF 自相容測試。,Verification / Testing,2,0,
84,design review,/dɪˈzaɪn rɪˈvjuː/,設計審查,Grounding and shielding should be reviewed during design review.,接地與屏蔽應在設計審查中檢查。,The consultant can support the Electromagnetic Compatibility (EMC) design review.,顧問可支援 Electromagnetic Compatibility (EMC) 設計審查。,Verification / Testing,2,0,
85,checklist,/ˈtʃek.lɪst/,檢查表,A checklist helps ensure consistent bonding inspection.,檢查表有助於確保搭接檢查一致。,We should prepare a grounding and shielding checklist.,我們應準備接地與屏蔽檢查表。,Verification / Testing,2,0,
86,failure mode,/ˈfeɪl.jɚ moʊd/,失效模式；問題模式,Ground loops are a common Electromagnetic Compatibility (EMC) failure mode.,地迴路是常見的 Electromagnetic Compatibility (EMC) 失效模式。,We should ask the consultant about common integration failure modes.,我們應詢問顧問常見的整合失效模式。,Verification / Testing,3,1,2026-06-17
87,risk,/rɪsk/,風險,The main risk is poor shielding continuity.,主要風險是屏蔽連續性不佳。,Early testing can reduce Electromagnetic Compatibility (EMC) integration risk.,早期測試可以降低 Electromagnetic Compatibility (EMC) 整合風險。,Verification / Testing,2,0,
88,inspection,/ɪnˈspek.ʃən/,檢查,Bonding inspection should be performed after installation.,安裝後應執行搭接檢查。,Visual inspection alone is not sufficient for bonding verification.,僅靠目視檢查不足以驗證搭接。,Verification / Testing,2,0,
89,measurement,/ˈmeʒ.ɚ.mənt/,量測,Resistance measurement is required for bonding verification.,搭接驗證需要電阻量測。,Measurement points should be defined in the test procedure.,量測點應在測試程序中定義。,Verification / Testing,2,0,
90,test procedure,/test prəˈsiː.dʒɚ/,測試程序,The test procedure should describe how to measure bonding resistance.,測試程序應描述如何量測搭接電阻。,A clear test procedure reduces ambiguity during integration.,清楚的測試程序可降低整合時的模糊性。,Verification / Testing,3,1,2026-06-17
