id,word,pronunciation,chinese_meaning,example_1_en,example_1_zh,example_2_en,example_2_zh,category,difficulty,review_count,last_review_date
382,acidic material,/əˈsɪdɪk məˈtɪriəl/,酸性材料,"The handbook uses ""acidic material"" when it explains surface preparation or corrosion protection.",「酸性材料」會影響表面處理或腐蝕防護。,"The team reviews ""acidic material"" before sealing the bond joint.",團隊會在密封接合處前評估「酸性材料」。,Surface & Corrosion,4,0,
383,oxidizing acid,/ˈɑksəˌdaɪzɪŋ ˈæsəd/,氧化性酸,"The handbook uses ""oxidizing acid"" when it explains surface preparation or corrosion protection.",「氧化性酸」會影響表面處理或腐蝕防護。,"The team reviews ""oxidizing acid"" before sealing the bond joint.",團隊會在密封接合處前評估「氧化性酸」。,Surface & Corrosion,4,0,
384,acid fluoride,/ˈæsəd ˈflʊˌraɪd/,氟化酸,"The handbook uses ""acid fluoride"" when it explains surface preparation or corrosion protection.",「氟化酸」會影響表面處理或腐蝕防護。,"The team reviews ""acid fluoride"" before sealing the bond joint.",團隊會在密封接合處前評估「氟化酸」。,Surface & Corrosion,4,0,
385,chlorinated solvent,/ˈklɔrəˌneɪtəd ˈsɑlvənt/,含氯溶劑,"The handbook uses ""chlorinated solvent"" when it explains surface preparation or corrosion protection.",「含氯溶劑」會影響表面處理或腐蝕防護。,"The team reviews ""chlorinated solvent"" before sealing the bond joint.",團隊會在密封接合處前評估「含氯溶劑」。,Surface & Corrosion,4,0,
391,corrosion prevention and control plan,/kərˈoʊʒən priˈvɛnʃən ənd kənˈtroʊl plæn/,腐蝕預防與控制計畫,"The handbook uses ""corrosion prevention and control plan"" when it explains surface preparation or corrosion protection.",「腐蝕預防與控制計畫」會影響表面處理或腐蝕防護。,"The team reviews ""corrosion prevention and control plan"" before sealing the bond joint.",團隊會在密封接合處前評估「腐蝕預防與控制計畫」。,Surface & Corrosion,4,0,
47,solvent,/ˈsɑːlvənt/,溶劑,Use an approved solvent to clean the faying surface.,使用核可的溶劑清潔接合面。,The solvent must be compatible with the hardware.,溶劑必須與硬體材料相容。,Manufacturing,2,0,
386,cleaning fluid,/ˈklinɪŋ fluɪd/,清潔液,"The handbook uses ""cleaning fluid"" when it explains surface preparation or corrosion protection.",「清潔液」會影響表面處理或腐蝕防護。,"The team reviews ""cleaning fluid"" before sealing the bond joint.",團隊會在密封接合處前評估「清潔液」。,Surface & Corrosion,4,0,
387,metallic wool,/məˈtælɪk wʊl/,金屬棉,"The handbook uses ""metallic wool"" when it explains surface preparation or corrosion protection.",「金屬棉」會影響表面處理或腐蝕防護。,"The team reviews ""metallic wool"" before sealing the bond joint.",團隊會在密封接合處前評估「金屬棉」。,Surface & Corrosion,4,0,
388,wire brush,/waɪər brəʃ/,鋼絲刷,"The handbook uses ""wire brush"" when it explains surface preparation or corrosion protection.",「鋼絲刷」會影響表面處理或腐蝕防護。,"The team reviews ""wire brush"" before sealing the bond joint.",團隊會在密封接合處前評估「鋼絲刷」。,Surface & Corrosion,4,0,
389,fiber wool,/ˈfaɪbər wʊl/,纖維棉,"The handbook uses ""fiber wool"" when it explains surface preparation or corrosion protection.",「纖維棉」會影響表面處理或腐蝕防護。,"The team reviews ""fiber wool"" before sealing the bond joint.",團隊會在密封接合處前評估「纖維棉」。,Surface & Corrosion,4,0,
390,aluminum oxide abrasive,/əˈlumənəm ˈɑkˌsaɪd əˈbreɪsɪv/,氧化鋁磨料,"The handbook uses ""aluminum oxide abrasive"" when it explains surface preparation or corrosion protection.",「氧化鋁磨料」會影響表面處理或腐蝕防護。,"The team reviews ""aluminum oxide abrasive"" before sealing the bond joint.",團隊會在密封接合處前評估「氧化鋁磨料」。,Surface & Corrosion,4,0,
226,surface cleanliness,/ˈsɜːrfɪs ˈklenlinəs/,表面清潔度,Surface cleanliness is necessary for low-resistance metal contact.,表面清潔度對低電阻金屬接觸是必要的。,Good surface cleanliness is maintained before bond assembly.,接合組裝前會維持良好的表面清潔度。,Bond Factors,3,0,
95,mitigation,/ˌmɪtɪˈɡeɪʃən/,緩解；降低風險措施,Corrosion mitigation must be included in the design.,設計中必須包含腐蝕緩解措施。,The copper reference ring is one mitigation for RF coupling.,銅參考環是降低 RF 耦合的一項措施。,Engineering General,3,0,
106,compromise,/ˈkɑːmprəmaɪz/,妥協；折衷；取捨,The final design may require a compromise between weight and EMC margin.,最終設計可能需要在重量和 EMC 裕度之間取捨。,Avoid a compromise that weakens the fault-current path.,避免做出會削弱故障電流路徑的妥協。,Design Tradeoff,Intermediate,0,
62,dissimilar metal,/dɪˈsɪmələr ˈmetəl/,異種金屬,Dissimilar metal contact should be reviewed by materials engineers.,異種金屬接觸應由材料工程師審查。,Use plating or sealing when dissimilar metal contact is unavoidable.,當無法避免異種金屬接觸時，應使用鍍層或密封處理。,Materials & Surface,3,0,
228,aqueous environment,/ˈeɪkwiəs ɪnˈvaɪrənmənt/,含水腐蝕環境,An aqueous environment is an environment that contains liquid water or condensation.,含水腐蝕環境是含有液態水或凝結水的環境。,An aqueous environment is considered when fasteners are sealed against corrosion.,評估緊固件防蝕密封時會考量含水腐蝕環境。,Bond Factors,5,0,
229,corrosion-resistant steel,/kəˈroʊʒən rɪˈzɪstənt stiːl/,耐蝕鋼,Corrosion-resistant steel is used where resistance to corrosion is required.,需要抗腐蝕能力時會使用耐蝕鋼。,Corrosion-resistant steel is compared with other metals in the galvanic series.,耐蝕鋼會在電偶序中與其他金屬比較。,Bond Factors,4,0,
231,galvanic couple,/ɡælˈvænɪk ˈkʌpəl/,電偶組合,A galvanic couple is formed when dissimilar metals are electrically connected.,不同金屬電氣連接時會形成電偶組合。,A galvanic couple is more active when an electrolyte is present.,有電解質存在時，電偶組合的反應更明顯。,Bond Factors,5,0,
49,plating,/ˈpleɪtɪŋ/,電鍍；鍍層,Plating can improve corrosion resistance and electrical contact.,電鍍可改善耐蝕性與電氣接觸。,The plating material must be selected for galvanic compatibility.,鍍層材料必須依電偶相容性選擇。,Materials & Surface,3,0,
56,corrosion control,/kəˈroʊʒən kənˈtroʊl/,腐蝕控制,Corrosion control must be considered together with electrical contact.,腐蝕控制必須與電氣接觸一起考量。,Poor corrosion control will degrade the joint over time.,腐蝕控制不佳會讓接點隨時間劣化。,Materials & Surface,3,0,
58,galvanic series,/ɡælˈvænɪk ˈsɪriːz/,電偶序列；金屬電位序,The galvanic series helps compare material compatibility.,電偶序列可用來比較材料相容性。,Materials far apart in the galvanic series need special protection.,在電偶序列中相距很遠的材料需要特殊防護。,Materials & Surface,4,0,
59,cathode,/ˈkæθoʊd/,陰極,Carbon-fiber composites often behave as the cathode in a galvanic couple.,碳纖複材在電偶對中常表現為陰極。,The cathode is usually the more noble material.,陰極通常是較惰性、較耐蝕的材料。,Materials & Surface,4,0,
61,electrolyte,/ɪˈlektroʊlaɪt/,電解質,Moisture can act as an electrolyte in galvanic corrosion.,濕氣可在電偶腐蝕中扮演電解質。,Preventing electrolyte intrusion helps prevent corrosion.,防止電解質侵入有助於避免腐蝕。,Materials & Surface,4,0,
50,tin plating,/tɪn ˈpleɪtɪŋ/,鍍錫,Tin plating is often used on copper or steel surfaces.,鍍錫常用於銅或鋼表面。,Tin plating may require special control to prevent whisker growth.,鍍錫可能需要特殊管制以避免錫鬚生長。,Materials & Surface,4,0,
52,chemical conversion coating,/ˈkemɪkəl kənˈvɜːrʒən ˈkoʊtɪŋ/,化學轉化膜；化成處理,Chemical conversion coating can protect aluminum while maintaining conductivity.,化學轉化膜可保護鋁材，同時維持導電能力。,The drawing may call out a Class 3 chemical conversion coating.,圖面可標註 第 3 類 化學轉化膜。,Materials & Surface,4,0,
53,passivation,/ˌpæsɪˈveɪʃən/,鈍化處理,Passivation improves the corrosion resistance of stainless steel.,鈍化處理可改善不鏽鋼的耐蝕性。,Passivation is not primarily an electrical bonding requirement.,鈍化處理主要不是電氣接合要求。,Materials & Surface,4,0,
55,tin whisker,/tɪn ˈwɪskər/,錫鬚,Tin whisker growth can create reliability problems.,錫鬚生長可能造成可靠度問題。,Lead-alloyed tin may be used to reduce tin whisker risk.,含鉛合金錫可用於降低錫鬚風險。,Materials & Surface,4,0,
392,effective chromium,/ˈifɛktɪv ˈkroʊmiəm/,有效鉻含量,"The handbook uses ""effective chromium"" when it explains surface preparation or corrosion protection.",「有效鉻含量」會影響表面處理或腐蝕防護。,"The team reviews ""effective chromium"" before sealing the bond joint.",團隊會在密封接合處前評估「有效鉻含量」。,Surface & Corrosion,4,0,
393,hexavalent chromium,/ˌhɛksəˈveɪlənt ˈkroʊmiəm/,六價鉻,"The handbook uses ""hexavalent chromium"" when it explains surface preparation or corrosion protection.",「六價鉻」會影響表面處理或腐蝕防護。,"The team reviews ""hexavalent chromium"" before sealing the bond joint.",團隊會在密封接合處前評估「六價鉻」。,Surface & Corrosion,4,0,
394,trivalent chromium,/traɪˈveɪlənt ˈkroʊmiəm/,三價鉻,"The handbook uses ""trivalent chromium"" when it explains surface preparation or corrosion protection.",「三價鉻」會影響表面處理或腐蝕防護。,"The team reviews ""trivalent chromium"" before sealing the bond joint.",團隊會在密封接合處前評估「三價鉻」。,Surface & Corrosion,4,0,
395,wet faying surface sealing,/wɛt ˈfeɪɪŋ ˈsərfəs ˈsilɪŋ/,濕式配合面密封,"The handbook uses ""wet faying surface sealing"" when it explains surface preparation or corrosion protection.",「濕式配合面密封」會影響表面處理或腐蝕防護。,"The team reviews ""wet faying surface sealing"" before sealing the bond joint.",團隊會在密封接合處前評估「濕式配合面密封」。,Surface & Corrosion,4,0,
48,sealant,/ˈsiːlənt/,密封膠；封膠,Apply sealant around the joint to prevent moisture intrusion.,在接點周圍塗佈密封膠以防止濕氣進入。,The sealant must not block the electrical contact area.,密封膠不得阻隔電氣接觸區域。,Materials & Surface,3,0,
60,anode,/ˈænoʊd/,陽極,The anode is the material that tends to corrode.,陽極是較容易腐蝕的材料。,Protect the anode when dissimilar metals cannot be avoided.,當無法避免異種金屬時，應保護陽極材料。,Materials & Surface,4,0,
396,corrosion preventive compound,/kərˈoʊʒən prɪˈvɛnɪv ˈkɑmpaʊnd/,防蝕化合物,"The handbook uses ""corrosion preventive compound"" when it explains surface preparation or corrosion protection.",「防蝕化合物」會影響表面處理或腐蝕防護。,"The team reviews ""corrosion preventive compound"" before sealing the bond joint.",團隊會在密封接合處前評估「防蝕化合物」。,Surface & Corrosion,4,0,
51,nickel plating,/ˈnɪkəl ˈpleɪtɪŋ/,鍍鎳,Nickel plating can reduce dissimilar-metal corrosion risk.,鍍鎳可降低異種金屬腐蝕風險。,Aluminum may be nickel-plated before mating with stainless steel.,鋁件與不鏽鋼接合前可進行鍍鎳處理。,Materials & Surface,4,0,
232,conductive finish,/kənˈdʌktɪv ˈfɪnɪʃ/,導電表面處理,A conductive finish is retained on a prepared bonding surface.,導電表面處理會保留在已處理的接合表面上。,A conductive finish is cleaned rather than removed before assembly.,組裝前會清潔導電表面處理，而不是將其移除。,Bond Factors,4,0,
271,nonconductive film,/ˌnɑːnkənˈdʌktɪv fɪlm/,非導電薄膜,A nonconductive film is removed from a faying surface before bonding.,接合前會從配合面移除非導電薄膜。,A nonconductive film is removed by the least invasive practical method.,非導電薄膜會以可行且侵入性最低的方法移除。,Bond Factors,4,0,
46,abrasive material,/əˈbreɪsɪv məˈtɪriəl/,研磨材料,Use abrasive material carefully to avoid damaging the base metal.,使用研磨材料時要小心，避免損傷基材。,The abrasive material should be compatible with the surface.,研磨材料應與表面材料相容。,Materials & Surface,3,0,
230,protective finish,/prəˈtektɪv ˈfɪnɪʃ/,保護性表面處理,A protective finish is applied to limit corrosion and surface damage.,保護性表面處理用於限制腐蝕與表面損傷。,The original protective finish is restored after bonding work is complete.,接合作業完成後會恢復原有的保護性表面處理。,Bond Factors,3,0,
272,refinishing,/ˌriːˈfɪnɪʃɪŋ/,重新表面處理,Refinishing is the restoration of a protective finish after bonding work.,重新表面處理是在接合作業後恢復保護性表面處理。,Refinishing is completed soon after the original coating is removed.,移除原塗層後會儘快完成重新表面處理。,Bond Factors,4,0,
450,thin paint,/θɪn peɪnt/,薄漆層,"The term ""thin paint"" supports communication or verification of the bonding requirement.",「薄漆層」有助於傳達或驗證接合要求。,"The engineering team reviews ""thin paint"" before releasing the drawing.",工程團隊會在圖面發行前審查「薄漆層」。,Verification & Drawings,4,0,
