id,word,pronunciation,chinese_meaning,example_1_en,example_1_zh,example_2_en,example_2_zh,category,difficulty,review_count,last_review_date
454,drawing release,/drɔɪŋ riˈlis/,圖面發行,"The term ""drawing release"" supports communication or verification of the bonding requirement.",「圖面發行」有助於傳達或驗證接合要求。,"The engineering team reviews ""drawing release"" before releasing the drawing.",工程團隊會在圖面發行前審查「圖面發行」。,Verification & Drawings,4,0,
276,bonding note,/ˈbɑːndɪŋ noʊt/,接合註記,A bonding note is a drawing instruction for preparing or verifying a bond.,接合註記是用於處理或驗證接合的圖面指示。,A bonding note is placed where manufacturing personnel can apply it correctly.,接合註記會放在製造人員能正確執行的位置。,Verification & Drawings,3,0,
438,title block,/ˈtaɪtəl blɑk/,圖框標題欄,"The term ""title block"" supports communication or verification of the bonding requirement.",「圖框標題欄」有助於傳達或驗證接合要求。,"The engineering team reviews ""title block"" before releasing the drawing.",工程團隊會在圖面發行前審查「圖框標題欄」。,Verification & Drawings,4,0,
439,drawing leader,/drɔɪŋ ˈlidər/,圖面引線,"The term ""drawing leader"" supports communication or verification of the bonding requirement.",「圖面引線」有助於傳達或驗證接合要求。,"The engineering team reviews ""drawing leader"" before releasing the drawing.",工程團隊會在圖面發行前審查「圖面引線」。,Verification & Drawings,4,0,
440,surface finish callout,/ˈsərfəs ˈfɪnɪʃ ˈkɔːlaʊt/,表面處理註記,"The term ""surface finish callout"" supports communication or verification of the bonding requirement.",「表面處理註記」有助於傳達或驗證接合要求。,"The engineering team reviews ""surface finish callout"" before releasing the drawing.",工程團隊會在圖面發行前審查「表面處理註記」。,Verification & Drawings,4,0,
86,drawing note,/ˈdrɔːɪŋ noʊt/,圖面註記,A drawing note should specify cleaning and resistance requirements.,圖面註記應指定清潔與電阻要求。,Use a local drawing note for a special bonding location.,對特殊接合位置使用局部圖面註記。,Drawing & Documentation,3,0,
87,general note,/ˈdʒenrəl noʊt/,一般註記,A general note applies to the entire drawing.,一般註記適用於整張圖面。,The general note can define the default cleaning requirement.,一般註記可定義預設清潔要求。,Drawing & Documentation,2,0,
89,flag note,/flæɡ noʊt/,旗標註記；符號註記,A flag note can be reused at multiple drawing locations.,旗標註記可重複用於圖面多個位置。,The flag note identifies surfaces that require preparation.,旗標註記可標示需要表面準備的位置。,Drawing & Documentation,3,0,
25,faying surface,/ˈfeɪɪŋ ˈsɜːrfɪs/,接合面；貼合面,The faying surface must be cleaned before assembly.,接合面在組裝前必須清潔。,Paint on the faying surface will degrade the electrical connection.,接合面上的油漆會降低電氣連接品質。,Mechanical Integration,4,0,
54,anodize,/ˈænədaɪz/,陽極處理；陽極氧化,Anodize is usually nonconductive and must be removed from bonding areas.,陽極處理通常不導電，必須從接合區域移除。,The drawing should mask the contact area before anodize.,圖面應要求在陽極處理前遮蔽接觸區域。,Materials & Surface,3,0,
92,work instruction,/wɜːrk ɪnˈstrʌkʃən/,作業指導書；工作指令,The work instruction should describe how to prepare the surface.,作業指導書應說明如何進行表面準備。,Do not leave critical bonding steps only in the presentation.,不要只把關鍵接合步驟留在簡報中。,Manufacturing,3,0,
88,local note,/ˈloʊkəl noʊt/,局部註記,A local note applies only to a specific location.,局部註記只適用於特定位置。,Use a local note when one joint has a different resistance limit.,當某個接點有不同電阻限制時，使用局部註記。,Drawing & Documentation,2,0,
441,electrically conductive surface,/ɪˈlɛktrɪkəli kənˈdəktɪv ˈsərfəs/,導電表面,"The term ""electrically conductive surface"" supports communication or verification of the bonding requirement.",「導電表面」有助於傳達或驗證接合要求。,"The engineering team reviews ""electrically conductive surface"" before releasing the drawing.",工程團隊會在圖面發行前審查「導電表面」。,Verification & Drawings,4,0,
446,masking requirement,/ˈmæskɪŋ rɪkˈwaɪrmənt/,遮蔽要求,"The term ""masking requirement"" supports communication or verification of the bonding requirement.",「遮蔽要求」有助於傳達或驗證接合要求。,"The engineering team reviews ""masking requirement"" before releasing the drawing.",工程團隊會在圖面發行前審查「遮蔽要求」。,Verification & Drawings,4,0,
447,chemical film treatment,/ˈkɛmɪkəl fɪlm ˈtritmənt/,化學膜處理,"The term ""chemical film treatment"" supports communication or verification of the bonding requirement.",「化學膜處理」有助於傳達或驗證接合要求。,"The engineering team reviews ""chemical film treatment"" before releasing the drawing.",工程團隊會在圖面發行前審查「化學膜處理」。,Verification & Drawings,4,0,
448,electroless nickel plate,/ɪˈlɛktrələs ˈnɪkəl pleɪt/,化學鎳鍍層,"The term ""electroless nickel plate"" supports communication or verification of the bonding requirement.",「化學鎳鍍層」有助於傳達或驗證接合要求。,"The engineering team reviews ""electroless nickel plate"" before releasing the drawing.",工程團隊會在圖面發行前審查「化學鎳鍍層」。,Verification & Drawings,4,0,
449,free iron contamination,/fri aɪərn kənˌtæməˈneɪʃən/,游離鐵污染,"The term ""free iron contamination"" supports communication or verification of the bonding requirement.",「游離鐵污染」有助於傳達或驗證接合要求。,"The engineering team reviews ""free iron contamination"" before releasing the drawing.",工程團隊會在圖面發行前審查「游離鐵污染」。,Verification & Drawings,4,0,
442,corrosion inhibiting compound,/kərˈoʊʒən ˌɪnˈhɪbətɪŋ ˈkɑmpaʊnd/,腐蝕抑制劑,"The term ""corrosion inhibiting compound"" supports communication or verification of the bonding requirement.",「腐蝕抑制劑」有助於傳達或驗證接合要求。,"The engineering team reviews ""corrosion inhibiting compound"" before releasing the drawing.",工程團隊會在圖面發行前審查「腐蝕抑制劑」。,Verification & Drawings,4,0,
443,strippable plastic coating,/ˈstrɪpəbəl ˈplæstɪk ˈkoʊtɪŋ/,可剝式塑膠塗層,"The term ""strippable plastic coating"" supports communication or verification of the bonding requirement.",「可剝式塑膠塗層」有助於傳達或驗證接合要求。,"The engineering team reviews ""strippable plastic coating"" before releasing the drawing.",工程團隊會在圖面發行前審查「可剝式塑膠塗層」。,Verification & Drawings,4,0,
444,exposed surface,/ɪkˈspoʊzd ˈsərfəs/,外露表面,"The term ""exposed surface"" supports communication or verification of the bonding requirement.",「外露表面」有助於傳達或驗證接合要求。,"The engineering team reviews ""exposed surface"" before releasing the drawing.",工程團隊會在圖面發行前審查「外露表面」。,Verification & Drawings,4,0,
445,oxidation prevention,/ˌɑksəˈdeɪʃən priˈvɛnʃən/,防止氧化,"The term ""oxidation prevention"" supports communication or verification of the bonding requirement.",「防止氧化」有助於傳達或驗證接合要求。,"The engineering team reviews ""oxidation prevention"" before releasing the drawing.",工程團隊會在圖面發行前審查「防止氧化」。,Verification & Drawings,4,0,
451,connector panel drawing,/kəˈnɛktər ˈpænəl drɔɪŋ/,連接器面板圖,"The term ""connector panel drawing"" supports communication or verification of the bonding requirement.",「連接器面板圖」有助於傳達或驗證接合要求。,"The engineering team reviews ""connector panel drawing"" before releasing the drawing.",工程團隊會在圖面發行前審查「連接器面板圖」。,Verification & Drawings,4,0,
452,equipment installation drawing,/ɪkˈwɪpmənt ˌɪnstəˈleɪʃən drɔɪŋ/,設備安裝圖,"The term ""equipment installation drawing"" supports communication or verification of the bonding requirement.",「設備安裝圖」有助於傳達或驗證接合要求。,"The engineering team reviews ""equipment installation drawing"" before releasing the drawing.",工程團隊會在圖面發行前審查「設備安裝圖」。,Verification & Drawings,4,0,
